OK	230228V002700T	2023-03-01 10:23:03	2
OK	230228V003480T	2023-03-01 10:24:17	1
OK	230228V003450T	2023-03-01 10:24:59	2
OK	230228V002710T	2023-03-01 10:25:51	1
OK	230228V003460T	2023-03-01 10:26:33	2
OK	230228V002720T	2023-03-01 10:27:36	1
OK	230228V002870T	2023-03-01 10:28:18	2
OK	230228V002890T	2023-03-01 10:29:09	1
OK	230228V002880T	2023-03-01 10:29:51	2
OK	230228V002860T	2023-03-01 10:30:43	1
OK	230228V002900T	2023-03-01 10:31:25	2
OK	230228V002910T	2023-03-01 10:33:07	1
OK	230228V002920T	2023-03-01 10:33:49	2
OK	230228V002940T	2023-03-01 10:35:05	1
OK	230228V002950T	2023-03-01 10:35:47	2
OK	230228V002970T	2023-03-01 10:36:38	1
OK	230228V002960T	2023-03-01 10:37:20	2
OK	230228V003100T	2023-03-01 10:38:23	1
OK	230228V002930T	2023-03-01 10:39:05	2
OK	230228V003690T	2023-03-01 10:40:09	1
OK	230228V003680T	2023-03-01 10:40:51	2
OK	230228V003700T	2023-03-01 10:42:04	1
OK	230228V003670T	2023-03-01 10:42:46	2
OK	230228V003250T	2023-03-01 10:43:38	1
OK	230228V003280T	2023-03-01 10:44:20	2
OK	230228V003260T	2023-03-01 10:45:38	1
OK	230228V003270T	2023-03-01 10:46:20	2
OK	230228V003230T	2023-03-01 10:47:11	1
OK	230228V003580T	2023-03-01 10:47:53	2
OK	230228V003600T	2023-03-01 10:48:45	1
OK	230228V003190T	2023-03-01 10:49:27	2
OK	230228V003570T	2023-03-01 10:50:19	1
OK	230228V003560T	2023-03-01 10:51:01	2
OK	230228V003590T	2023-03-01 10:51:54	1
OK	230228V003200T	2023-03-01 10:52:36	2
OK	230228V002770T	2023-03-01 10:53:47	1
OK	230228V003210T	2023-03-01 10:54:29	2
OK	230228V002750T	2023-03-01 10:56:09	1
OK	230228V003240T	2023-03-01 10:56:51	2
OK	230228V003540T	2023-03-01 10:58:04	1
NG	230228V003510T	2023-03-01 10:58:46	2
OK	230228V002760T	2023-03-01 10:59:43	1
OK	230228V003530T	2023-03-01 11:00:25	2
OK	230228V003170T	2023-03-01 11:01:44	1
OK	230228V003160T	2023-03-01 11:02:26	2
OK	230228V003510T	2023-03-01 11:03:18	1
OK	230228V003150T	2023-03-01 11:04:00	2
OK	230228V003510T	2023-03-01 11:04:57	1
OK	230228V003140T	2023-03-01 11:05:39	2
OK	230228V003180T	2023-03-01 11:06:32	1
OK	230228V003130T	2023-03-01 11:07:14	2
OK	230228V003110T	2023-03-01 11:08:22	1
OK	230228V003120T	2023-03-01 11:09:04	2
OK	230228V002620T	2023-03-01 12:13:58	1
OK	230228V002630T	2023-03-01 12:14:39	2
OK	230228V003610T	2023-03-01 12:15:34	1
OK	230228V002640T	2023-03-01 12:16:16	2
OK	230228V003440T	2023-03-01 12:17:08	1
OK	230228V003420T	2023-03-01 12:17:50	2
OK	230228V003410T	2023-03-01 12:19:06	1
OK	230228V003430T	2023-03-01 12:19:48	2
OK	230228V004240T	2023-03-01 12:20:40	1
OK	230228V003640T	2023-03-01 12:21:22	2
OK	230228V003870T	2023-03-01 12:22:14	1
OK	230228V003880T	2023-03-01 12:22:56	2
OK	230228V004250T	2023-03-01 12:24:26	1
OK	230228V004260T	2023-03-01 12:25:08	2
OK	230228V003890T	2023-03-01 12:26:47	1
OK	230228V003860T	2023-03-01 12:27:29	2
OK	230228V004000T	2023-03-01 12:28:38	1
OK	230228V003790T	2023-03-01 12:29:20	2
OK	230228V003800T	2023-03-01 12:30:14	1
OK	230228V004270T	2023-03-01 12:30:56	2
OK	230228V003770T	2023-03-01 12:31:51	1
OK	230228V003740T	2023-03-01 12:32:33	2
OK	230228V003760T	2023-03-01 12:33:25	1
OK	230228V003750T	2023-03-01 12:34:07	2
OK	230228V003780T	2023-03-01 12:34:59	1
OK	230228V003630T	2023-03-01 12:35:41	2
OK	230228V003650T	2023-03-01 12:36:33	1
OK	230228V003660T	2023-03-01 12:37:15	2
OK	230228V003820T	2023-03-01 12:38:21	1
OK	230228V003850T	2023-03-01 12:39:03	2
OK	230228V003830T	2023-03-01 12:39:56	1
OK	230228V003840T	2023-03-01 12:40:38	2
OK	230228V003220T	2023-03-01 12:41:44	1
OK	230228V003550T	2023-03-01 12:42:26	2
OK	230228V003520T	2023-03-01 12:43:39	1
OK	230228V003380T	2023-03-01 12:44:21	2
OK	230228V002740T	2023-03-01 12:45:12	1
OK	230228V003400T	2023-03-01 12:45:54	2
OK	230228V003390T	2023-03-01 12:46:55	1
OK	230228V003370T	2023-03-01 12:47:37	2
OK	230228V003340T	2023-03-01 12:48:30	1
OK	230228V003360T	2023-03-01 12:49:12	2
OK	230228V003320T	2023-03-01 12:50:06	1
OK	230228V003300T	2023-03-01 12:50:48	2
OK	230228V003310T	2023-03-01 12:51:42	1
OK	230228V003290T	2023-03-01 12:52:24	2
OK	230228V003330T	2023-03-01 12:53:17	1
OK	230228V003350T	2023-03-01 12:53:59	2
OK	230228V010540T	2023-03-01 12:54:52	1
OK	230228V010520T	2023-03-01 12:55:34	2
OK	230228V010530T	2023-03-01 12:56:30	1
OK	230228V010510T	2023-03-01 12:57:12	2
OK	230228V004050T	2023-03-01 12:58:04	1
OK	230228V004020T	2023-03-01 12:58:46	2
OK	230228V004040T	2023-03-01 12:59:38	1
OK	230228V004030T	2023-03-01 13:00:20	2
OK	230228V010580T	2023-03-01 13:01:11	1
OK	230228V010570T	2023-03-01 13:01:53	2
OK	230228V010560T	2023-03-01 13:02:45	1
OK	230228V010550T	2023-03-01 13:03:27	2
OK	230228V010080T	2023-03-01 13:04:30	1
OK	230228V010090T	2023-03-01 13:05:12	2
OK	230228V010590T	2023-03-01 13:06:04	1
OK	230228V010600T	2023-03-01 13:06:46	2
OK	230228V004190T	2023-03-01 13:07:45	1
OK	230228V004160T	2023-03-01 13:08:27	2
OK	230228V004180T	2023-03-01 13:09:23	1
OK	230228V004170T	2023-03-01 13:10:05	2
OK	230228V004280T	2023-03-01 13:10:57	1
OK	230228V004200T	2023-03-01 13:11:39	2
OK	230228V004300T	2023-03-01 13:12:31	1
OK	230228V004290T	2023-03-01 13:13:13	2
OK	230228V004150T	2023-03-01 13:14:06	1
OK	230228V004140T	2023-03-01 13:14:48	2
OK	230228V004120T	2023-03-01 13:15:41	1
OK	230228V004130T	2023-03-01 13:16:23	2
OK	230228V004060T	2023-03-01 13:17:15	1
OK	230228V004080T	2023-03-01 13:17:57	2
OK	230228V004070T	2023-03-01 13:19:07	1
OK	230228V004110T	2023-03-01 13:19:49	2
OK	230228V004210T	2023-03-01 13:20:41	1
OK	230228V004220T	2023-03-01 13:21:24	2
OK	230228V004230T	2023-03-01 13:22:20	1
OK	230228V003900T	2023-03-01 13:23:02	2
OK	230228V003730T	2023-03-01 13:23:54	1
OK	230228V003810T	2023-03-01 13:24:36	2
OK	230228V003710T	2023-03-01 13:27:59	1
OK	230228V003720T	2023-03-01 13:28:41	2
OK	230228V009860T	2023-03-01 13:31:49	1
OK	230228V009870T	2023-03-01 13:32:31	2
OK	230228V010150T	2023-03-01 13:33:22	1
OK	230228V009850T	2023-03-01 13:34:04	2
OK	230228V009800T	2023-03-01 13:35:01	1
OK	230228V009880T	2023-03-01 13:35:43	2
OK	230228V009830T	2023-03-01 13:36:34	1
OK	230228V009790T	2023-03-01 13:37:16	2
OK	230228V010170T	2023-03-01 13:39:40	1
OK	230228V010290T	2023-03-01 13:40:22	2
OK	230228V010160T	2023-03-01 13:41:15	1
OK	230228V010280T	2023-03-01 13:41:57	2
OK	230228V010250T	2023-03-01 13:42:57	1
OK	230228V010240T	2023-03-01 13:43:39	2
NG	230228V010230T	2023-03-01 13:44:40	1
OK	230228V010220T	2023-03-01 13:45:22	2
OK	230228V010270T	2023-03-01 13:46:18	1
OK	230228V010120T	2023-03-01 13:47:00	2
OK	230228V010130T	2023-03-01 13:48:18	1
OK	230228V010390T	2023-03-01 13:49:00	2
OK	230228V010210T	2023-03-01 13:49:52	1
OK	230228V010230T	2023-03-01 13:50:34	2
OK	230228V010190T	2023-03-01 13:51:29	1
OK	230228V010230T	2023-03-01 13:52:11	2
OK	230228V010180T	2023-03-01 13:53:06	1
OK	230228V010200T	2023-03-01 13:53:47	2
OK	230228V010010T	2023-03-01 13:54:41	1
OK	230228V010060T	2023-03-01 13:55:23	2
OK	230228V010070T	2023-03-01 13:56:17	1
OK	230228V010030T	2023-03-01 13:56:59	2
OK	230228V010020T	2023-03-01 13:58:09	1
OK	230228V010050T	2023-03-01 13:58:51	2
OK	230228V010040T	2023-03-01 13:59:44	1
OK	230228V010110T	2023-03-01 14:00:26	2
OK	230228V010320T	2023-03-01 14:01:28	1
OK	230228V010310T	2023-03-01 14:02:10	2
OK	230228V010340T	2023-03-01 14:03:07	1
OK	230228V010360T	2023-03-01 14:03:50	2
OK	230228V010350T	2023-03-01 14:04:57	1
OK	230228V010380T	2023-03-01 14:05:38	2
OK	230228V010330T	2023-03-01 14:06:30	1
OK	230228V010370T	2023-03-01 14:07:12	2
OK	230228V009610T	2023-03-01 14:08:12	1
OK	230228V009650T	2023-03-01 14:08:54	2
OK	230228V009660T	2023-03-01 14:09:49	1
OK	230228V009630T	2023-03-01 14:10:31	2
OK	230228V009620T	2023-03-01 14:11:35	1
OK	230228V009640T	2023-03-01 14:12:18	2
OK	230228V009590T	2023-03-01 14:13:20	1
OK	230228V009580T	2023-03-01 14:14:03	2
OK	230228V009570T	2023-03-01 14:14:55	1
OK	230228V009820T	2023-03-01 14:15:37	2
OK	230228V009890T	2023-03-01 14:16:29	1
OK	230228V009810T	2023-03-01 14:17:11	2
OK	230228V009510T	2023-03-01 14:18:17	1
OK	230228V009520T	2023-03-01 14:19:00	2
OK	230228V009500T	2023-03-01 14:19:52	1
OK	230228V009600T	2023-03-01 14:20:34	2
OK	230228V009980T	2023-03-01 14:21:26	1
OK	230228V009840T	2023-03-01 14:22:09	2
OK	230228V010000T	2023-03-01 14:23:04	1
OK	230228V009900T	2023-03-01 14:23:46	2
OK	230228V009970T	2023-03-01 14:24:39	1
OK	230228V009990T	2023-03-01 14:25:22	2
OK	230228V009950T	2023-03-01 14:26:15	1
OK	230228V009960T	2023-03-01 14:26:58	2
OK	230228V010300T	2023-03-01 14:27:53	1
OK	230228V009750T	2023-03-01 14:28:36	2
OK	230228V010400T	2023-03-01 14:29:28	1
OK	230228V010140T	2023-03-01 14:30:10	2
OK	230228V009910T	2023-03-01 14:31:08	1
OK	230228V009700T	2023-03-01 14:31:50	2
OK	230228V009930T	2023-03-01 14:32:42	1
OK	230228V009920T	2023-03-01 14:33:24	2
OK	230228V009770T	2023-03-01 14:34:16	1
OK	230228V009760T	2023-03-01 14:34:59	2
OK	230228V010260T	2023-03-01 14:35:51	1
OK	230228V009740T	2023-03-01 14:36:33	2
OK	230228V009720T	2023-03-01 14:37:30	1
OK	230228V009730T	2023-03-01 14:38:13	2
OK	230228V009780T	2023-03-01 14:39:06	1
OK	230228V009710T	2023-03-01 14:39:48	2
OK	230228V009110T	2023-03-01 14:40:47	1
OK	230228V009370T	2023-03-01 14:41:28	2
OK	230228V009390T	2023-03-01 14:42:22	1
OK	230228V009360T	2023-03-01 14:43:04	2
OK	230228V009100T	2023-03-01 14:44:02	1
OK	230228V009080T	2023-03-01 14:44:44	2
OK	230228V009070T	2023-03-01 14:45:36	1
OK	230228V009060T	2023-03-01 14:46:18	2
OK	230228V009240T	2023-03-01 14:47:12	1
OK	230228V009380T	2023-03-01 14:47:54	2
OK	230228V009280T	2023-03-01 14:48:54	1
OK	230228V009230T	2023-03-01 14:49:36	2
OK	230228V009200T	2023-03-01 14:50:34	1
OK	230228V009400T	2023-03-01 14:51:17	2
OK	230228V009190T	2023-03-01 14:52:08	1
OK	230228V009180T	2023-03-01 14:52:51	2
OK	230228V009300T	2023-03-01 14:53:44	1
OK	230228V009290T	2023-03-01 14:54:25	2
OK	230228V009310T	2023-03-01 14:55:29	1
OK	230228V009450T	2023-03-01 14:57:14	1
OK	230228V009420T	2023-03-01 14:57:57	2
OK	230228V009250T	2023-03-01 14:59:03	1
OK	230228V009270T	2023-03-01 14:59:46	2
OK	230228V009440T	2023-03-01 15:00:38	1
OK	230228V009210T	2023-03-01 15:01:20	2
OK	230228V009430T	2023-03-01 15:02:15	1
OK	230228V009530T	2023-03-01 15:02:58	2
OK	230228V009410T	2023-03-01 15:13:41	1
OK	230228V009260T	2023-03-01 15:14:23	2
OK	230228V009550T	2023-03-01 15:15:16	1
NG	230228V009220T	2023-03-01 15:15:58	2
OK	230228V009560T	2023-03-01 15:17:01	1
OK	230228V009490T	2023-03-01 15:17:42	2
OK	230228V009220T	2023-03-01 15:18:35	1
OK	230228V009480T	2023-03-01 15:19:17	2
OK	230228V009460T	2023-03-01 15:20:16	1
OK	230228V009540T	2023-03-01 15:20:58	2
OK	230228V009220T	2023-03-01 15:21:50	1
OK	230228V009470T	2023-03-01 15:22:32	2
OK	230228V009690T	2023-03-01 15:23:37	1
OK	230228V009680T	2023-03-01 15:24:19	2
OK	230228V009670T	2023-03-01 15:25:22	1
OK	230228V008890T	2023-03-01 15:26:08	2
OK	230228V008840T	2023-03-01 15:26:59	1
OK	230228V008850T	2023-03-01 15:27:42	2
OK	230228V008880T	2023-03-01 15:28:37	1
OK	230228V008860T	2023-03-01 15:29:19	2
OK	230228V008800T	2023-03-01 15:30:48	1
OK	230228V008830T	2023-03-01 15:31:30	2
OK	230228V008820T	2023-03-01 15:32:22	1
OK	230228V008740T	2023-03-01 15:33:04	2
OK	230228V008810T	2023-03-01 15:34:11	1
OK	230228V008780T	2023-03-01 15:34:53	2
OK	230228V009020T	2023-03-01 15:35:46	1
OK	230228V009050T	2023-03-01 15:36:28	2
OK	230228V008770T	2023-03-01 15:37:22	1
OK	230228V008760T	2023-03-01 15:38:03	2
OK	230228V009040T	2023-03-01 15:39:08	1
OK	230228V009940T	2023-03-01 15:39:50	2
OK	230228V008990T	2023-03-01 15:40:42	1
OK	230228V008920T	2023-03-01 15:41:24	2
OK	230228V008930T	2023-03-01 15:42:16	1
OK	230228V009010T	2023-03-01 15:42:58	2
OK	230228V009030T	2023-03-01 15:43:54	1
OK	230228V008980T	2023-03-01 15:44:36	2
OK	230228V009000T	2023-03-01 15:45:37	1
OK	230228V008960T	2023-03-01 15:46:19	2
OK	230228V008900T	2023-03-01 15:47:14	1
OK	230228V008950T	2023-03-01 15:47:56	2
OK	230228V008970T	2023-03-01 15:48:59	1
OK	230228V009320T	2023-03-01 15:49:41	2
OK	230228V008940T	2023-03-01 15:50:33	1
OK	230228V009350T	2023-03-01 15:51:16	2
OK	230228V009330T	2023-03-01 15:52:22	1
OK	230228V009120T	2023-03-01 15:53:04	2
OK	230228V009140T	2023-03-01 15:53:56	1
OK	230228V009090T	2023-03-01 15:54:38	2
OK	230228V009130T	2023-03-01 15:55:37	1
OK	230228V009340T	2023-03-01 15:56:19	2
OK	230228V009170T	2023-03-01 15:57:13	1
OK	230228V009160T	2023-03-01 15:57:55	2
OK	230228V009150T	2023-03-01 15:58:55	1
OK	230228V007470T	2023-03-01 15:59:38	2
OK	230228V007420T	2023-03-01 16:00:31	1
OK	230228V007430T	2023-03-01 16:01:13	2
OK	230228V007480T	2023-03-01 16:02:07	1
OK	230228V007440T	2023-03-01 16:02:49	2
OK	230228V007450T	2023-03-01 16:03:42	1
OK	230228V007460T	2023-03-01 16:04:24	2
OK	230228V007600T	2023-03-01 16:05:21	1
OK	230228V007410T	2023-03-01 16:06:03	2
OK	230228V008870T	2023-03-01 16:06:57	1
OK	230228V008720T	2023-03-01 16:07:39	2
OK	230228V007590T	2023-03-01 16:08:35	1
OK	230228V007580T	2023-03-01 16:09:17	2
OK	230228V007500T	2023-03-01 16:10:13	1
OK	230228V008710T	2023-03-01 16:10:55	2
OK	230228V008730T	2023-03-01 16:11:54	1
OK	230228V007570T	2023-03-01 16:12:36	2
OK	230228V007540T	2023-03-01 16:13:28	1
OK	230228V007560T	2023-03-01 16:14:11	2
OK	230228V007510T	2023-03-01 16:15:08	1
OK	230228V007700T	2023-03-01 16:15:50	2
OK	230228V007490T	2023-03-01 16:16:44	1
OK	230228V007530T	2023-03-01 16:17:26	2
OK	230228V007520T	2023-03-01 16:18:24	1
OK	230228V008750T	2023-03-01 16:27:49	1
OK	230228V007810T	2023-03-01 16:28:31	2
OK	230228V007710T	2023-03-01 16:29:24	1
OK	230228V007610T	2023-03-01 16:30:06	2
OK	230228V007890T	2023-03-01 16:31:01	1
OK	230228V007830T	2023-03-01 16:31:43	2
OK	230228V007820T	2023-03-01 16:32:41	1
OK	230228V007880T	2023-03-01 16:33:23	2
OK	230228V007760T	2023-03-01 16:34:20	1
OK	230228V007790T	2023-03-01 16:35:02	2
OK	230228V007770T	2023-03-01 16:35:55	1
OK	230228V007780T	2023-03-01 16:36:37	2
OK	230228V007720T	2023-03-01 16:39:02	1
OK	230228V007750T	2023-03-01 16:39:44	2
OK	230228V007730T	2023-03-01 16:40:38	1
OK	230228V007740T	2023-03-01 16:41:20	2
OK	230228V007620T	2023-03-01 16:42:34	1
OK	230228V007650T	2023-03-01 16:43:16	2
OK	230228V007630T	2023-03-01 16:44:09	1
OK	230228V007640T	2023-03-01 16:44:52	2
OK	230228V007660T	2023-03-01 16:45:48	1
OK	230228V007550T	2023-03-01 16:46:30	2
OK	230228V007670T	2023-03-01 16:47:23	1
OK	230228V007680T	2023-03-01 16:48:05	2
OK	230228V008060T	2023-03-01 16:49:02	1
OK	230228V008070T	2023-03-01 16:49:44	2
OK	230228V008110T	2023-03-01 16:50:44	1
OK	230228V008080T	2023-03-01 16:51:26	2
OK	230228V008040T	2023-03-01 16:52:22	1
OK	230228V008050T	2023-03-01 16:53:04	2
OK	230228V008030T	2023-03-01 16:53:57	1
OK	230228V008020T	2023-03-01 16:54:39	2
OK	230228V008120T	2023-03-01 16:55:38	1
OK	230228V008010T	2023-03-01 16:56:20	2
OK	230228V008150T	2023-03-01 16:57:13	1
OK	230228V008130T	2023-03-01 16:57:55	2
OK	230228V008140T	2023-03-01 16:58:48	1
OK	230228V008170T	2023-03-01 16:59:30	2
OK	230228V008160T	2023-03-01 17:00:27	1
OK	230228V007840T	2023-03-01 17:01:09	2
OK	230228V007860T	2023-03-01 17:02:03	1
OK	230228V007850T	2023-03-01 17:02:45	2
OK	230228V007950T	2023-03-01 17:03:40	1
OK	230228V007870T	2023-03-01 17:04:22	2
OK	230228V007960T	2023-03-01 17:05:20	1
OK	230228V007940T	2023-03-01 17:06:02	2
OK	230228V007970T	2023-03-01 17:07:03	1
OK	230228V007900T	2023-03-01 17:07:45	2
OK	230228V007980T	2023-03-01 17:08:39	1
OK	230228V007920T	2023-03-01 17:09:21	2
OK	230228V007990T	2023-03-01 17:10:19	1
OK	230228V007930T	2023-03-01 17:11:01	2
OK	230228V008090T	2023-03-01 17:12:05	1
OK	230228V008910T	2023-03-01 17:12:47	2
OK	230228V008790T	2023-03-01 17:13:42	1
OK	230228V008000T	2023-03-01 17:14:24	2
OK	230228V008360T	2023-03-01 17:19:04	1
OK	230228V008350T	2023-03-01 17:19:46	2
OK	230228V008450T	2023-03-01 17:20:39	1
OK	230228V008430T	2023-03-01 17:21:21	2
OK	230228V008440T	2023-03-01 17:22:17	1
OK	230228V008420T	2023-03-01 17:22:59	2
OK	230228V008400T	2023-03-01 17:24:02	1
OK	230228V008390T	2023-03-01 17:24:44	2
OK	230228V008410T	2023-03-01 17:25:36	1
OK	230228V008370T	2023-03-01 17:26:18	2
OK	230228V008490T	2023-03-01 17:27:20	1
OK	230228V008260T	2023-03-01 17:28:02	2
OK	230228V008280T	2023-03-01 18:05:56	1
OK	230228V008290T	2023-03-01 18:06:38	2
OK	230228V008480T	2023-03-01 18:07:30	1
OK	230228V008470T	2023-03-01 18:08:12	2
NG	230228V007910T	2023-03-01 18:09:07	1
OK	230228V008460T	2023-03-01 18:09:49	2
OK	230228V008310T	2023-03-01 18:10:49	1
OK	230228V007800T	2023-03-01 18:11:31	2
OK	230228V008330T	2023-03-01 18:12:25	1
OK	230228V007910T	2023-03-01 18:13:07	2
OK	230228V007690T	2023-03-01 18:14:07	1
OK	230228V008190T	2023-03-01 18:14:49	2
OK	230228V008270T	2023-03-01 18:15:43	1
OK	230228V007910T	2023-03-01 18:16:25	2
OK	230228V008300T	2023-03-01 18:17:24	1
OK	230228V008320T	2023-03-01 18:18:06	2
